cedula;nombre;edad;correo;telefono;declaraRenta;haEstadoListaNegra;esPrePensionado;perteneceInsPublica;institucionPublica;tieneCondecoracion;tieneHijosInpec;tieneFamPolicia;esElMayorEdad;observacionDisciplinaria;semanas;ciudadNacimiento;ciudadResidencia;alcanzoEdadRPM;fondo;estado
2512454372;Nancy Burbano;78;vargasfernando@example.net;3108965189;False;True;False;True;minsalud;False;False;True;False;False;1006;Rionegro;Giraldo;False;oldmutual;null
6229869424;Geraldine Jiménez;34;qsalcedo@example.com;3085754083;True;False;False;False;inpec;True;True;False;False;False;927;Gigante;Puerto Alegría;False;proteccion;null
1448876714;Yaneth María López García;25;viviana21@example.com;3156445688;False;True;False;True;policia;False;False;True;True;False;990;Marquetalia;Toca;True;proteccion;null
4006089848;Reinel Jonathan Ramírez Moreno;84;juanrodriguez@example.org;3073193547;True;False;False;True;mininterior;False;True;False;False;False;486;Puerto Triunfo;Rioblanco;True;colfondos;null
3756962791;Patricia Sánchez Ordóñez;21;ncastillo@example.net;3086242785;True;False;False;True;mininterior;False;False;False;False;True;91;Cartagena de Indias;Enciso;True;extranjero;null
6296991855;Liliana Antonia Molina Sánchez;86;perezalbeiro@example.com;3030480073;True;True;True;False;policia;False;False;False;True;False;376;Guadalajara de Buga;Convención;False;proteccion;null
4282578203;Andrés López;63;julio98@example.org;3043735119;True;False;False;True;inpec;True;False;False;False;True;404;Mosquera;San Agustín;True;porvenir;null
5245317517;Dolores Ortega Pérez;57;licethrodriguez@example.org;3090932018;False;True;True;True;armada;False;False;True;True;True;993;Samacá;San Fernando;False;oldmutual;null
5050152871;Amalia Ruiz;27;jonathanvega@example.net;3001716264;False;True;False;True;armada;True;True;True;False;True;1116;Villa del Rosario;Dosquebradas;False;proteccion;null
7320614316;Andrés Adrián Díaz Gómez;89;fernandotorres@example.com;3107854459;False;False;True;True;mininterior;False;True;False;False;False;456;Santacruz;El Cairo;False;extranjero;null
6339876108;Susana Rodríguez;64;karol72@example.org;3179428551;True;False;False;False;policia;True;False;True;False;True;255;Aracataca;Murindó;False;extranjero;null
5915327815;David Rodríguez;66;alicialeon@example.net;3163063095;False;False;True;True;minsalud;True;True;False;False;False;895;Cerinza;Villanueva;True;colfondos;null
1914255501;Augusto Rodríguez;40;julianamendoza@example.org;3026158801;True;False;False;True;minsalud;False;True;True;True;True;939;Machetá;Pinillos;True;porvenir;null
2624877330;Ismael Bonilla;86;isabel06@example.com;3060214925;False;True;True;False;inpec;True;False;True;True;False;538;Colón;Isnos;False;extranjero;null
1547880642;Lilia Yolanda Muñoz González;63;mariaserna@example.org;3124236483;True;False;False;True;policia;True;True;True;False;False;555;Firavitoba;Beltrán;True;proteccion;null
7117138520;Gustavo Martínez;79;alejandro00@example.com;3113221030;True;True;True;True;armada;True;False;True;False;False;1218;Zarzal;Timbiquí;False;proteccion;null
4454636578;Andrea Aida Serna Orozco;25;parraedgar@example.com;3000698581;True;True;True;True;armada;True;False;True;False;False;619;Carepa;Busbanzá;True;colfondos;null
2269587515;David José Galeano Caicedo;77;sanchezmargarita@example.org;3047874803;False;False;True;False;mininterior;True;True;False;True;False;533;Tenza;La Victoria;False;proteccion;null
5350425077;Felix Pérez Patiño;43;velasquezmaria@example.org;3167700158;True;False;True;True;inpec;False;False;True;False;False;68;Regidor;Consacá;True;colfondos;null
5266635292;Mariela Flórez;21;consuelo51@example.net;3057549805;True;True;True;False;inpec;True;True;False;True;False;902;Yacuanquer;Yacopí;False;extranjero;null
7803030166;Andrés Hernández;59;ayalajesus@example.org;3107265793;False;False;False;True;inpec;True;True;True;True;True;234;La Cumbre;Villapinzón;True;oldmutual;null
5199053462;David Brayan Granados;88;gbedoya@example.com;3058334150;False;False;False;True;inpec;True;True;True;False;False;176;Marquetalia;Ibagué;True;oldmutual;null
9161538836;Jhonatan Sebastián García;82;medinamaritza@example.com;3043815595;True;True;True;True;armada;False;True;True;False;False;477;Suaza;Panqueba;True;colfondos;null
6292738259;Luz Martínez;72;rrestrepo@example.org;3079519471;True;True;True;False;minsalud;False;True;False;True;True;1239;Cota;Norosí;False;oldmutual;null
2305920635;Guillermo Manuel Garcés;32;kgutierrez@example.net;3112154434;False;True;True;True;inpec;False;False;True;True;False;830;Ricaurte;Chigorodó;False;porvenir;null
9013482613;Óscar Guzmán;70;trujillocarlos@example.com;3199618972;True;True;False;True;policia;True;True;False;True;False;682;Tena;Sucre;False;extranjero;null
6651856115;William Arias;49;sariza@example.org;3188844826;True;True;False;True;inpec;False;False;True;False;True;80;Puerto Caicedo;Majagual;False;extranjero;null
1190126835;Luis Aldemar Soto Martínez;47;zapatadeisy@example.net;3153756612;False;True;False;True;mininterior;True;True;True;True;False;896;Bojayá;El Copey;True;proteccion;null
7618124369;Sebastián Hernández Romero;69;robinsoncardenas@example.net;3032446620;False;False;True;False;policia;False;False;True;True;False;1243;Coello;El Guamo;False;oldmutual;null
4389262247;Diego Moreno Pérez;74;ochoaesperanza@example.com;3196946307;True;False;False;False;mininterior;False;True;True;True;True;1233;Concepción;Quetame;True;oldmutual;null
4126631059;Alejandro Monroy Restrepo;71;jose23@example.org;3028120997;True;False;True;True;armada;False;True;False;True;False;820;Dagua;Paratebueno;False;extranjero;null
8025872468;Jesús Alberto Cáceres;82;kmartinez@example.org;3092919692;False;True;True;False;minsalud;True;False;False;False;True;195;Ciénaga;Gachalá;True;oldmutual;null
2301034721;Carlos Álvarez;33;malvarez@example.org;3167212774;False;False;False;False;inpec;True;True;True;False;True;1212;Tópaga;Saboyá;True;colfondos;null
1725961275;Yeison Johan Martínez;32;campoblanca@example.com;3030645166;False;False;False;True;minsalud;False;False;False;False;True;900;Bolívar;San Antero;False;oldmutual;null
1640293991;Silvia Díaz Valencia;65;lopezmelba@example.org;3167931061;True;False;False;False;minsalud;True;True;False;True;True;1136;Nariño;Coyaima;True;oldmutual;null
8489467491;Agustín Jaramillo Quintero;36;eduard13@example.org;3042461971;False;True;False;False;minsalud;False;True;True;True;True;196;Popayán;Candelaria;False;colfondos;null
6562004551;Pilar Sandoval González;82;zhoyos@example.net;3121046926;True;False;True;True;minsalud;False;True;False;True;False;1133;Norosí;Supatá;True;proteccion;null
1038923283;Marcela Mejía Camacho;50;mendozacarmen@example.org;3006510313;False;False;True;True;inpec;False;True;False;True;False;237;Anzoátegui;Calamar;True;proteccion;null
5028446508;Juan Granados;83;esperanzacabrera@example.net;3170435268;False;True;False;True;armada;False;False;False;False;True;98;Puerto Wilches;Anzoátegui;True;porvenir;null
9094017493;Mabel Niño Restrepo;80;hoyoscarlos@example.com;3038205166;False;True;False;False;inpec;False;False;False;True;False;1207;Quimbaya;Arroyohondo;True;porvenir;null
3297059301;María Amparo Pinzón;67;silviasantos@example.net;3125622348;False;False;True;True;armada;False;False;True;False;True;310;Santa Catalina;El Carmen;True;extranjero;null
7152436060;Luis Ruiz Morales;75;jhoan99@example.org;3173581627;True;True;True;True;mininterior;False;False;True;False;True;373;Angostura;Salazar;False;colfondos;null
8355932056;Nubia Beltrán;72;yolandamosquera@example.org;3101656430;True;True;False;False;minsalud;True;True;True;False;True;1285;Jenesano;Guayabetal;False;colfondos;null
3780033150;Ronald Hernández;35;sandraortega@example.org;3168434305;False;False;True;True;policia;False;False;False;True;False;486;Bojayá;Ragonvalia;False;porvenir;null
7815507832;Darwin Vélez;19;juan78@example.com;3174341146;True;False;False;True;minsalud;True;False;False;True;True;1167;Monterrey;Arroyohondo;True;proteccion;null
6200456345;Alba Gil;26;hector77@example.org;3032265851;True;False;True;True;policia;True;False;True;True;False;534;Arroyohondo;Tunja;False;porvenir;null
7689242199;Adrián Gómez Patiño;55;harold37@example.net;3069579704;False;False;False;False;inpec;True;True;True;True;False;877;Cravo Norte;Abriaquí;False;proteccion;null
5373256748;Andrés Mejía;65;portillafernanda@example.com;3100823259;True;False;True;True;armada;True;False;False;True;True;1136;Villanueva;Rionegro;True;proteccion;null
5204164676;Adolfo Castañeda;47;dario27@example.org;3142165970;True;False;False;True;inpec;False;True;True;True;True;379;San Luis de Sincé;Cabuyaro;False;proteccion;null
8485236125;Fernanda Rodríguez;27;bagudelo@example.net;3162934827;False;False;False;True;inpec;False;False;True;True;True;1228;Tinjacá;Prado;False;proteccion;null
6463204641;Carlos Barrios;88;ballesteroscristian@example.com;3083336351;False;True;False;False;inpec;True;False;True;False;False;670;Viracachá;Betania;True;extranjero;null
9822763678;Socorro Lorena Palacios García;25;espitiaalejandra@example.net;3118189267;False;False;False;True;inpec;False;True;True;False;True;241;Campamento;Donmatías;False;extranjero;null
9397302745;Luis Alberto Quiroz Rodríguez;66;qhoyos@example.net;3047249647;False;True;False;True;mininterior;False;False;True;False;True;963;Socorro;San Bernardo;True;colfondos;null
8713828669;María Delgado;45;ngomez@example.net;3165488462;False;False;True;True;policia;False;True;False;True;True;133;Yondó;Buenavista;True;extranjero;null
7516565082;Osvaldo Murcia;76;carlos81@example.com;3017260990;True;True;False;True;minsalud;True;False;False;True;True;513;Chinchiná;Cacahual;False;colfondos;null
5244428110;Francisco Óscar Beltrán Franco;49;cecilia46@example.com;3171452761;False;False;False;True;policia;True;False;False;False;True;16;California;Funes;True;porvenir;null
6321942105;Fernanda Irma Barrera;33;tnino@example.com;3128334229;False;False;False;False;policia;True;True;True;True;False;3;Dolores;Ciénega;False;extranjero;null
3480080682;Gladys Astrid López Delgado;24;rperez@example.com;3192778173;False;False;True;True;inpec;True;False;False;True;True;237;Andalucía;Sabanalarga;False;porvenir;null
6116590080;Kevin Stiven Pérez Muñoz;44;davidrincon@example.org;3152998009;False;False;False;False;policia;True;True;True;True;False;1164;Santo Domingo;Cañasgordas;True;oldmutual;null
3604534130;Hugo Rodríguez;85;albertoortega@example.org;3106281490;False;False;True;False;policia;False;True;False;True;True;591;Chivolo;Pueblo Nuevo;False;colfondos;null
4544073721;Leonardo Sánchez;78;qescobar@example.com;3150301656;True;True;True;False;mininterior;True;True;False;False;False;182;Toribío;Villanueva;True;oldmutual;null
2443165673;Alejandro Hernández Arias;28;didierortega@example.com;3195038125;False;True;True;False;policia;False;True;False;True;True;1070;Quibdó;El Litoral del San Juan;True;colfondos;null
2330067108;Mateo Carlos Gómez;75;joseforero@example.net;3081612062;True;True;True;False;armada;False;True;False;False;True;343;La Merced;Puerto Arica;False;proteccion;null
4748904202;Patricia Andrea Becerra Gallego;76;inesmeza@example.org;3155554423;False;True;False;False;armada;True;True;True;True;True;28;Pedraza;Puerres;False;colfondos;null
5041661038;Yulieth Figueroa;27;juanpatino@example.com;3142709847;False;False;False;False;inpec;True;False;True;True;True;565;Corrales;Contadero;True;extranjero;null
3523004836;William Reyes;75;vdiaz@example.org;3043897465;False;True;False;False;mininterior;True;True;True;False;False;130;Remedios;Silvia;True;colfondos;null
3560332256;Víctor Aurelio Cardona Padilla;78;rafaelrodriguez@example.org;3190541309;True;False;True;False;inpec;True;True;True;True;True;1222;La Dorada;Maripí;True;oldmutual;null
3660143344;Yaneth Cantillo;89;pazjenny@example.net;3192993568;True;False;True;False;policia;False;True;False;False;False;705;San José de la Montaña;Curumaní;True;colfondos;null
5761547209;Nelly Elena Murillo;20;rodriguezandres@example.com;3177905320;False;False;True;False;mininterior;True;False;True;True;False;1063;El Retén;Caucasia;True;proteccion;null
2001786859;Martha Pérez Rivera;56;eugenia74@example.com;3168789910;True;True;False;True;armada;False;True;True;True;True;642;Tabio;Tibasosa;True;colfondos;null
4756054169;Viviana Marcela Sánchez;69;mmedina@example.com;3081480730;True;True;True;True;minsalud;False;False;False;True;True;350;Taraira;Funza;True;colfondos;null
7181987620;Edith Olaya Ortega;18;irmasuarez@example.org;3004544271;True;False;True;False;inpec;True;True;True;True;True;687;Coyaima;Ebéjico;False;proteccion;null
5161784834;Ana Díaz;74;veramery@example.net;3120022237;True;False;True;True;policia;False;True;False;True;True;401;Donmatías;Piendamó - Tunía;True;porvenir;null
6369534077;Stiven Jair Valencia;48;johanna97@example.com;3080735507;True;False;False;True;mininterior;True;False;True;True;True;411;San Felipe;Girardota;True;proteccion;null
1371311424;Alba Orjuela Moreno;31;isanchez@example.com;3099983311;False;False;True;False;inpec;False;False;True;True;False;1052;Ubaque;Chipatá;False;porvenir;null
3034084545;Isabel María Gaitán;55;carmen35@example.org;3132171782;True;False;True;False;minsalud;False;True;False;True;False;979;Vetas;Santa María;True;oldmutual;null
1804165103;María Amaya Rivas;77;jtoro@example.com;3071919066;True;True;False;False;armada;False;True;False;False;False;231;Totoró;Líbano;False;extranjero;null
7953490757;Graciela Valentina Ayala;39;carlosfranco@example.com;3018860093;True;False;True;False;mininterior;False;True;True;True;False;794;Caramanta;Marsella;False;porvenir;null
2225089719;Claudia Esther Sánchez Vargas;43;rmartinez@example.com;3092315082;False;False;True;False;minsalud;True;False;True;True;False;436;Girardota;Jericó;False;extranjero;null
7848238539;Cecilia Alicia González Hernández;53;vjimenez@example.com;3162743015;False;False;False;True;policia;False;True;False;True;True;227;Los Córdobas;Altamira;True;porvenir;null
7415339676;María Martha Bernal;89;castrojhoana@example.org;3153476620;True;True;True;False;policia;False;False;False;False;True;499;Colón;Galapa;True;proteccion;null
1961919257;Luis Prieto;51;johana23@example.org;3003825457;True;False;False;True;minsalud;False;True;True;False;True;950;Yumbo;Sotaquirá;True;proteccion;null
8905864135;Andrés Alexander Sánchez Bermúdez;41;xgarcia@example.org;3059877335;False;True;False;False;inpec;False;True;True;False;True;1109;Túquerres;Riohacha;False;extranjero;null
9173593622;Brayan Ernesto Saavedra;62;carlos83@example.com;3132725200;False;False;False;False;minsalud;False;True;False;False;True;633;Cabrera;Turbo;False;porvenir;null
9359710491;Marcela Reyes;31;doloresmena@example.org;3175751759;False;False;False;True;policia;True;True;False;True;False;898;Tarapacá;La Victoria;False;colfondos;null
